Application id,income,age,employment,loan amount,previous default,debt,credit history,creditworthiness
APP00472,62579,36,Employed,98137,No,18339,Average,Yes
APP00473,55764,44,Employed,38016,No,24673,Poor,Yes
APP00474,40541,36,Employed,84454,No,45871,Good,Yes
APP00475,61980,22,,29357,No,69259,Poor,No
APP00476,83642,48,Employed,12235,No,30299,Good,Yes
APP00477,35868,52,Employed,8015,No,26333,Good,Yes
APP00478,62409,47,Unemployed,62586,No,62761,Good,Yes
APP00479,66634,40,Employed,34599,No,2772,Good,Yes
APP00480,43433,44,Employed,47134,Yes,24864,Good,Yes
APP00481,46054,32,Employed,82771,No,36721,Good,Yes
APP00482,66561,55,Self-Employed,28570,Yes,48452,Good,No
APP00483,36028,53,Self-Employed,34322,No,13329,Poor,Yes
APP00484,70232,53,Employed,85307,No,35195,Good,Yes
APP00485,40102,63,Employed,51812,No,45738,Good,Yes
APP00486,96798,57,Self-Employed,83628,No,41310,Poor,No
APP00487,171806,32,Self-Employed,40575,Yes,46390,Average,No
APP00488,40732,23,Self-Employed,42845,No,53329,Good,Yes
APP00489,76305,21,Employed,20878,Yes,30970,Good,Yes
APP00490,43264,53,Unemployed,92053,No,6027,Average,No
APP00491,95849,60,Employed,90194,Yes,5389,Good,Yes
APP00492,33953,30,Employed,98501,No,68838,Good,Yes
APP00493,74486,63,Self-Employed,43232,No,54516,Good,Yes
APP00494,40508,64,Employed,82768,Yes,61371,Average,No
APP00495,54664,49,Self-Employed,44421,No,74376,Good,Yes
APP00496,37727,33,,48158,No,60293,Good,Yes
APP00497,86869,32,Self-Employed,83850,No,55692,Good,Yes
APP00498,41170,51,,21850,Yes,52805,Average,No
APP00499,76917,22,Employed,25930,No,21427,Average,Yes
APP00500,51393,55,,34899,No,76626,Average,Yes
APP00501,56988,43,Employed,79877,No,43822,Good,Yes
APP00502,64125,37,Self-Employed,40402,No,18544,Poor,No
APP00503,42586,46,Employed,39026,No,17576,Good,Yes
APP00504,65957,28,Employed,99888,No,65406,Good,Yes
APP00505,119462,49,Employed,41462,No,20766,Poor,Yes
APP00506,42275,46,Self-Employed,28538,No,4273,Poor,No
APP00507,,30,Employed,64205,No,34845,Average,Yes
APP00508,117741,46,Employed,81179,No,65571,Poor,No
APP00509,41557,54,Employed,11613,No,33741,Good,Yes
APP00510,31174,61,Unemployed,63795,No,64480,Good,Yes
APP00511,68733,27,Employed,8395,No,66350,Good,Yes
APP00512,46900,24,Employed,55002,Yes,68759,Good,No
APP00513,139103,65,Self-Employed,29414,No,47523,Average,Yes
APP00514,60947,31,Self-Employed,34131,No,56258,Good,Yes
APP00515,41819,49,,49374,No,21687,Poor,Yes
APP00516,35806,56,Unemployed,93075,No,8876,Good,Yes
APP00517,97984,45,Employed,72513,No,43090,Good,Yes
APP00518,46401,41,Employed,94000,Yes,1836,Good,No
APP00519,61195,56,Employed,67697,No,37793,Poor,No
APP00520,92246,30,Self-Employed,5675,No,9065,Average,Yes
APP00521,48252,57,Employed,30231,Yes,9565,Average,No
APP00522,,29,Employed,91048,No,69792,Average,No
APP00523,59554,44,Employed,66127,No,51601,Average,Yes
APP00524,81601,55,Self-Employed,98256,No,51974,Poor,No
APP00525,78271,55,Employed,19817,No,32954,Good,Yes
APP00526,54342,56,Employed,33191,No,33647,Good,Yes
APP00527,61743,38,Employed,39425,No,24946,Good,Yes
APP00528,50757,59,Employed,36023,Yes,35314,Poor,No
APP00529,30859,52,Self-Employed,28939,No,47383,Poor,No
APP00530,67374,44,Employed,47129,No,15741,Average,Yes
APP00531,140588,43,Self-Employed,66018,No,21673,Good,Yes
APP00532,40313,52,Employed,34569,No,40086,Good,Yes
APP00533,42372,57,Self-Employed,12571,No,31398,Good,Yes
APP00534,40549,32,Employed,72311,No,65739,Good,Yes
APP00535,83130,33,Employed,48607,No,65913,Good,Yes
APP00536,73418,43,Unemployed,57866,Yes,27543,Good,No
APP00537,,45,Unemployed,48263,Yes,36613,Poor,No
APP00538,39695,55,Employed,89584,No,78150,Good,Yes
APP00539,62547,61,Employed,58081,No,66371,Poor,No
APP00540,29674,50,Employed,92711,No,18037,Average,Yes
APP00541,64000,37,Self-Employed,53505,No,23138,Good,Yes
APP00542,88813,40,Employed,32796,No,7595,Good,Yes
APP00543,34169,45,Employed,38767,No,54548,Poor,No
APP00544,30106,42,Employed,54602,No,26035,Average,Yes
APP00545,122131,33,Unemployed,55349,No,43391,Good,Yes
APP00546,45561,39,Employed,70297,No,61683,Good,Yes
APP00547,100035,56,Employed,26327,Yes,67047,Average,No
APP00548,55983,32,Employed,67590,No,26704,Good,Yes
APP00549,55783,61,Employed,78966,No,19743,Good,Yes
APP00550,73086,39,Employed,69276,Yes,68034,Average,No
APP00551,40308,32,Unemployed,50774,No,31120,Average,No
APP00552,63686,29,Self-Employed,99210,No,65938,Good,No
APP00553,50535,27,Employed,43457,No,12831,Poor,Yes
APP00554,33120,48,Self-Employed,15126,No,73041,Average,No
APP00555,,34,Employed,83043,No,39167,Poor,No
APP00556,53296,51,Employed,25159,No,14441,Good,Yes
APP00557,55907,39,Unemployed,72762,No,43270,Good,No
APP00558,,36,Employed,22003,No,69731,Good,Yes
APP00559,122790,25,Employed,6603,No,31757,Good,Yes
APP00560,89020,55,Unemployed,20181,No,15067,Poor,No
APP00561,92593,32,Employed,40814,No,46548,Poor,No
APP00562,,45,Self-Employed,15129,No,66923,Average,Yes
APP00563,27556,41,Unemployed,23780,No,10587,Good,Yes
APP00564,144482,56,Employed,77639,Yes,4271,Average,Yes
APP00565,58373,43,Employed,78139,No,5447,Good,Yes
APP00566,42836,36,Employed,82661,No,19209,Good,Yes
APP00567,72378,59,Employed,84910,No,1577,Good,Yes
APP00568,101448,65,Employed,44941,Yes,34865,Good,Yes
APP00569,59381,62,Self-Employed,87417,Yes,56122,Good,No
APP00570,106666,59,Employed,54964,No,57126,Good,Yes
APP00571,97680,34,Employed,49707,No,51300,Good,Yes
APP00572,36965,,Employed,73261,No,24400,Average,Yes
APP00573,44307,25,Employed,25313,No,59139,Good,Yes
APP00574,92318,55,Self-Employed,80002,Yes,46543,Average,No
APP00575,18000,43,Employed,45799,No,69033,Good,Yes
APP00576,56097,49,Self-Employed,17093,No,38762,Good,Yes
APP00577,31515,63,Employed,16335,No,15232,Average,Yes
APP00578,48419,31,Employed,20666,No,51138,Good,Yes
APP00579,52451,38,Employed,89604,No,12912,Good,Yes
APP00580,51067,32,Employed,99139,No,77088,Poor,No
APP00581,46797,29,Employed,38913,No,56560,Good,Yes
APP00582,36621,30,Employed,32754,No,60749,Poor,No
APP00583,168293,64,Unemployed,25783,No,54662,Good,Yes
APP00584,139032,37,Employed,83263,Yes,8707,Good,Yes
APP00585,35567,58,Unemployed,24875,No,37759,Average,Yes
APP00586,122278,27,,92789,No,52462,Good,Yes
APP00587,50128,33,Employed,68398,Yes,19119,Good,No
APP00588,63591,60,Employed,90227,No,54681,Good,Yes
APP00589,58316,62,,57631,No,65771,Good,Yes
APP00590,44588,29,Self-Employed,70615,No,22719,Average,No
APP00591,93417,47,Employed,63849,Yes,16769,Average,No
APP00592,63497,22,Employed,83964,No,70770,Poor,No
APP00593,48419,25,Employed,84407,No,1410,Good,Yes
APP00594,33357,49,Employed,61030,No,21204,Average,Yes
APP00595,40134,57,,65088,No,33132,Good,Yes
APP00596,28666,58,Employed,92578,No,54109,Average,No
APP00597,60331,39,Self-Employed,93337,No,79768,Poor,No
APP00598,35017,28,Employed,68104,No,30295,Good,Yes
APP00599,53242,65,Unemployed,5737,No,75956,Poor,No
APP00600,111151,21,Self-Employed,14919,No,29975,Average,Yes
APP00601,102928,42,Employed,86505,No,55947,Average,Yes
APP00602,59135,37,Employed,13048,No,14064,Average,Yes
APP00603,57694,27,Unemployed,25284,No,37372,Average,No
APP00604,139811,45,Employed,26902,No,69831,Poor,Yes
APP00605,75844,65,Self-Employed,62022,No,26280,Average,Yes
APP00606,51771,24,Employed,59780,No,9311,Good,Yes
APP00607,31584,56,Employed,32495,No,42294,Average,Yes
APP00608,71635,26,Self-Employed,24723,No,35723,Good,Yes
APP00609,87142,51,Employed,77631,No,19134,Poor,Yes
APP00610,45155,39,Employed,93868,No,72544,Poor,No
APP00611,68401,64,Employed,10017,No,48533,Good,Yes
APP00612,50944,59,Employed,17652,No,28427,Average,Yes
APP00613,55231,47,Self-Employed,66006,No,79694,Poor,No
APP00614,19586,30,Unemployed,81422,No,11868,Good,Yes
APP00615,54301,46,Self-Employed,80163,No,67988,Good,No
APP00616,92811,39,Employed,73370,No,19219,Good,Yes
APP00617,45160,59,Employed,89306,No,19921,Average,Yes
APP00618,61435,23,Self-Employed,25648,No,40355,Good,Yes
APP00619,42699,,Employed,15193,No,53293,Average,Yes
APP00620,70566,33,Employed,63459,Yes,55547,Good,No
APP00621,54430,48,Unemployed,83116,No,2748,Good,Yes
APP00622,39318,40,Employed,60294,No,23662,Good,Yes
APP00623,109289,48,Employed,96485,No,53188,Good,Yes
APP00624,91137,28,Employed,80579,No,71289,Good,Yes
APP00625,45702,61,Employed,71575,No,53921,Good,Yes
APP00626,75065,59,Employed,10724,Yes,22005,Average,Yes
APP00627,76415,21,Unemployed,15236,No,41114,Good,Yes
APP00628,80108,23,Employed,79560,No,52159,Average,No
APP00629,27992,33,Employed,23833,Yes,11692,Good,Yes
APP00630,94379,48,Self-Employed,7739,No,44048,Good,Yes
APP00631,46432,45,Employed,91522,No,38262,Good,Yes
APP00632,51076,53,Employed,89627,No,27595,Average,Yes
APP00633,196643,58,Employed,25756,No,50259,Good,Yes
APP00634,68730,26,Self-Employed,79120,No,51261,Good,Yes
APP00635,50426,64,Employed,9558,Yes,77746,Poor,No
APP00636,22242,65,Employed,32081,Yes,34836,Average,No
APP00637,112139,52,,64248,No,42970,Good,Yes
APP00638,32753,65,Employed,77502,No,13443,Average,Yes
APP00639,38199,41,Employed,5988,No,44321,Average,Yes
APP00640,51689,36,Employed,35990,No,3851,Average,Yes
APP00641,113492,41,Employed,25363,No,12840,Good,Yes
APP00642,84970,31,Employed,99884,No,14528,Good,Yes
APP00643,55886,57,Employed,68743,No,50978,Average,Yes
APP00644,68929,56,Employed,43539,No,45816,Good,Yes
APP00645,45795,,Employed,12187,No,64045,Poor,No
APP00646,63892,39,Unemployed,61874,No,37688,Good,Yes
APP00647,62013,40,Self-Employed,65962,No,38514,Good,Yes
APP00648,92786,38,Unemployed,82559,No,13763,Poor,No
APP00649,92719,61,Employed,32415,No,59673,Good,Yes
APP00650,74936,34,Employed,98236,No,1289,Good,Yes
APP00651,50973,35,Employed,46749,Yes,34566,Average,No
APP00652,83778,51,Employed,33115,No,15878,Good,Yes
APP00653,57568,21,Employed,38103,No,61910,Average,Yes
APP00654,36873,23,Employed,54361,No,54198,Good,Yes
APP00655,50042,36,Employed,93987,No,56835,Good,Yes
APP00656,62326,43,Employed,74840,No,12738,Good,Yes
APP00657,90373,31,Employed,59825,No,53836,Average,Yes
APP00658,55244,32,Employed,20467,No,55581,Good,Yes
APP00659,34820,,Employed,19189,No,1208,Good,Yes
APP00660,61552,52,Employed,52709,No,26090,Average,Yes
APP00661,63143,36,Unemployed,74227,No,7896,Poor,No
APP00662,65233,28,Employed,76346,Yes,54830,Average,No
APP00663,90766,58,Employed,26462,No,17757,Good,Yes
APP00664,94903,32,Self-Employed,14509,No,21908,Good,Yes
APP00665,,44,Employed,41524,Yes,7188,Average,No
APP00666,45471,48,Employed,92226,No,39221,Poor,No
APP00667,37572,28,Employed,56810,No,3610,Poor,No
APP00668,82172,48,Employed,35409,No,67802,Poor,Yes
APP00669,115159,56,Employed,35746,No,3083,Average,Yes
APP00670,52068,46,Employed,17548,No,5870,Good,Yes
APP00671,53823,28,Employed,49956,No,51592,Average,Yes
APP00672,116094,48,Self-Employed,80179,No,73438,Average,No
APP00673,75328,48,Employed,97013,No,71478,Poor,No
APP00674,73014,57,Employed,52652,No,7607,Poor,Yes
APP00675,35108,61,Employed,20885,No,23787,Good,Yes
APP00676,81432,56,Employed,69880,No,42162,Average,Yes
APP00677,39497,47,Self-Employed,76895,No,3103,Good,Yes
APP00678,36019,37,Employed,11811,No,42763,Good,Yes
APP00679,51331,29,Self-Employed,85763,Yes,36373,Good,No
APP00680,46097,53,Employed,83786,No,47484,Poor,No
APP00681,54305,40,Self-Employed,49891,Yes,73705,Poor,No
APP00682,31372,33,Employed,58240,No,22695,Average,Yes
APP00683,92371,48,Employed,72774,No,51489,Good,Yes
APP00684,99664,49,Self-Employed,69291,No,34957,Good,Yes
APP00685,24979,33,Self-Employed,6571,No,35375,Average,Yes
APP00686,93191,55,Employed,16631,Yes,52134,Good,Yes
APP00687,41663,26,Unemployed,20446,No,76156,Good,No
APP00688,88233,38,Employed,76789,No,69179,Poor,No
APP00689,58180,25,Employed,46808,No,51522,Good,Yes
APP00690,60782,45,Employed,56823,No,37462,Good,Yes
APP00691,55205,22,Self-Employed,78405,No,34495,Good,Yes
APP00692,,30,Unemployed,37393,No,63183,Poor,No
APP00693,34348,50,Employed,76145,No,18239,Average,No
APP00694,78876,65,Employed,47018,No,47426,Poor,No
APP00695,98489,25,Employed,40832,No,40891,Average,Yes
APP00696,82822,53,Employed,36639,Yes,52299,Good,Yes
APP00697,170794,21,Employed,96670,Yes,15806,Poor,No
APP00698,47291,38,Employed,78337,Yes,55965,Good,No
APP00699,92308,52,Employed,6919,Yes,50533,Good,Yes
APP00700,57203,31,Employed,95954,Yes,15232,Good,No
APP00701,104520,41,Employed,78667,No,36520,Average,Yes
APP00702,59793,46,Self-Employed,19172,Yes,54611,Poor,No
APP00703,50390,45,Employed,12252,Yes,72227,Good,Yes
APP00704,107994,42,Employed,34278,No,10646,Good,Yes
APP00705,48093,47,Employed,64297,No,1690,Poor,Yes
APP00706,31773,33,Employed,63572,No,14047,Good,Yes
APP00707,47549,53,Employed,31206,No,79153,Average,No
APP00708,79274,54,Employed,47339,No,61701,Good,Yes
APP00709,112254,61,Unemployed,25130,No,49535,Good,Yes
APP00710,63077,55,Employed,9805,No,11508,Good,Yes
APP00711,108585,21,Employed,54112,No,33868,Good,Yes
APP00712,32563,41,Employed,37964,No,57504,Average,Yes
APP00713,49150,26,Employed,56574,Yes,71775,Poor,No
APP00714,52693,48,Unemployed,94918,No,31164,Good,Yes
APP00715,56985,37,Unemployed,18620,No,79976,Average,No
APP00716,62314,25,Employed,5186,Yes,12039,Average,No
APP00717,81880,51,Employed,12303,No,31568,Good,Yes
APP00718,49116,25,Self-Employed,48957,No,70156,Good,No
APP00719,,58,Employed,72159,No,52343,Average,Yes
APP00720,58794,23,Self-Employed,60173,Yes,65063,Good,No
APP00721,39555,43,Self-Employed,52015,No,72716,Good,Yes
APP00722,57008,57,Employed,38626,No,41078,Poor,Yes
APP00723,56244,57,Unemployed,34448,Yes,19545,Average,No
APP00724,55704,30,Unemployed,40747,Yes,55803,Good,No
APP00725,60864,30,Unemployed,63105,No,45515,Good,No
APP00726,62078,39,Employed,20937,Yes,62039,Good,Yes
APP00727,49393,37,Employed,78279,No,41425,Good,Yes
APP00728,106385,41,Employed,59649,No,65078,Good,Yes
APP00729,35448,34,Employed,30570,No,72259,Good,Yes
APP00730,43376,29,Employed,52610,No,60217,Good,Yes
APP00731,209627,21,Employed,96464,No,59749,Average,Yes
APP00732,37609,65,Employed,6947,No,47388,Good,Yes
APP00733,32627,33,Employed,23955,No,38260,Good,Yes
APP00734,83501,24,Employed,47596,No,77834,Good,Yes
APP00735,23562,21,Employed,65652,No,51964,Good,Yes
APP00736,53972,60,Self-Employed,25162,No,67388,Good,Yes
APP00737,157585,52,Employed,93483,No,40927,Good,Yes
APP00738,29938,54,Employed,66044,Yes,44834,Good,No
APP00739,24593,48,Unemployed,88356,Yes,53368,Good,No
APP00740,30561,51,Employed,36285,Yes,58556,Average,No
APP00741,89892,28,Employed,83751,No,36420,Good,Yes
APP00742,99533,,Self-Employed,40931,Yes,29149,Good,Yes
APP00743,47640,46,Self-Employed,29011,No,19914,Good,Yes
APP00744,81597,54,Employed,91607,No,34468,Poor,Yes
APP00745,112164,23,Unemployed,13761,No,17688,Poor,No
APP00746,134109,32,Unemployed,94574,Yes,33924,Good,No
APP00747,53704,21,Employed,48559,No,70098,Good,Yes
APP00748,21299,64,Employed,99299,No,78189,Good,Yes
APP00749,41469,25,Employed,56261,No,46591,Good,Yes
APP00750,49515,50,Employed,76961,No,12534,Good,Yes
APP00751,53401,50,Employed,5672,No,34777,Good,Yes
APP00752,55136,37,Self-Employed,52183,No,48564,Good,Yes
APP00753,99270,43,Employed,75058,No,30291,Good,Yes
APP00754,106467,35,Self-Employed,79369,No,17207,Good,Yes
APP00755,55539,57,Employed,20015,No,18919,Poor,Yes
APP00756,98363,41,Employed,44802,Yes,38440,Good,Yes
APP00757,70477,34,Employed,44812,Yes,18098,Average,No
APP00758,61767,22,Employed,14846,No,20712,Good,Yes
APP00759,90223,31,Employed,47089,No,69974,Good,Yes
APP00760,61983,59,Self-Employed,81674,No,62546,Poor,No
APP00761,151466,58,Employed,33517,No,5370,Good,Yes
APP00762,31408,54,Employed,46095,Yes,26294,Good,Yes
APP00763,47585,58,Self-Employed,96291,Yes,43023,Good,No
APP00764,56679,54,Employed,8012,Yes,5788,Good,Yes
APP00765,73120,38,Employed,61195,No,54971,Good,Yes
APP00766,106158,50,Employed,75626,No,31371,Good,Yes
APP00767,59345,35,Self-Employed,77284,No,32377,Good,Yes
APP00768,31637,47,Employed,73014,No,21961,Good,Yes
APP00769,87661,54,,74013,Yes,27380,Good,Yes
APP00770,84274,58,Employed,10606,No,69074,Good,Yes
APP00771,25041,53,Unemployed,55743,No,63300,Average,No
APP00772,59897,44,Employed,79382,No,74926,Good,Yes
APP00773,29335,35,Self-Employed,13936,No,56221,Average,No
APP00774,44489,50,Employed,6145,No,46652,Poor,Yes
APP00775,,,Employed,82383,Yes,21481,Good,No
APP00776,86359,37,Self-Employed,72668,No,53682,Good,Yes
APP00777,63239,25,Self-Employed,44160,No,72586,Good,No
APP00778,33644,49,Employed,94338,No,6464,Good,Yes
APP00779,89155,24,Employed,77827,No,36003,Average,Yes
APP00780,31473,30,Employed,96947,No,12799,Good,Yes
APP00781,69609,37,,93285,No,65039,Good,Yes
APP00782,41597,,Self-Employed,50723,No,49514,Good,Yes
APP00783,50896,37,Employed,76697,No,70492,Average,No
APP00784,75284,40,Employed,68573,Yes,5985,Good,Yes
APP00785,75868,44,Self-Employed,82087,No,72553,Average,No
APP00786,109506,25,Employed,79830,No,6309,Average,Yes
APP00787,57820,54,Employed,19557,No,23721,Good,Yes
APP00788,68872,26,Self-Employed,27205,No,13337,Good,Yes
APP00789,49272,22,Employed,30244,No,12485,Good,Yes
APP00790,65121,33,Self-Employed,82757,No,14562,Good,Yes
APP00791,73121,63,Employed,82020,No,38937,Average,Yes
APP00792,57403,63,Employed,52057,No,62965,Good,Yes
APP00793,26646,31,Employed,60179,No,71964,Good,Yes
APP00794,69652,43,Employed,83558,No,45783,Good,Yes
APP00795,70697,36,Unemployed,34696,No,13462,Good,Yes
APP00796,44180,51,Unemployed,9767,Yes,7256,Good,Yes
APP00797,33662,31,Self-Employed,50847,Yes,40036,Good,No
APP00798,116570,36,Employed,91803,No,61465,Good,Yes
APP00799,74851,28,Unemployed,80094,Yes,49993,Good,No
APP00800,54123,24,Self-Employed,39829,No,47040,Good,Yes
APP00801,35970,60,Employed,11153,No,4804,Good,Yes
APP00802,41452,24,Self-Employed,65507,No,33512,Good,Yes
APP00803,107825,45,Employed,84277,No,44480,Good,Yes
APP00804,63834,23,Employed,68170,No,48265,Good,Yes
APP00805,46833,52,Self-Employed,45382,Yes,1380,Good,No
APP00806,75468,23,Employed,16719,No,16765,Good,Yes
APP00807,41590,47,Employed,91524,No,76033,Good,Yes
APP00808,117887,49,Employed,31216,No,41183,Good,Yes
APP00809,110289,52,Unemployed,26307,No,56588,Good,Yes
APP00810,48637,39,Employed,82518,No,25347,Good,Yes
APP00811,45216,41,Employed,98216,No,47244,Good,Yes
APP00812,18471,25,Employed,67715,Yes,29161,Good,No
APP00813,30804,38,Employed,64357,No,24460,Good,Yes
APP00814,32838,48,Unemployed,35346,Yes,33500,Average,No
APP00815,63763,62,Employed,6939,No,37326,Good,Yes
APP00816,51808,42,Employed,23221,No,27161,Good,Yes
APP00817,32751,41,Employed,60521,Yes,21381,Good,Yes
APP00818,52869,26,Self-Employed,19375,No,50282,Good,Yes
APP00819,75320,21,Employed,88964,No,31078,Good,Yes
APP00820,76087,25,Self-Employed,22874,No,16944,Good,Yes
APP00821,25521,61,Employed,54600,No,60911,Good,Yes
APP00822,56635,,Employed,53641,No,58176,Poor,No
APP00823,32196,46,Unemployed,62375,No,71058,Good,No
APP00824,90028,54,Unemployed,36106,No,44847,Poor,No
APP00825,85388,34,Unemployed,87986,Yes,23076,Poor,No
APP00826,40054,46,Unemployed,47209,Yes,69233,Average,No
APP00827,42505,65,Self-Employed,71515,No,23144,Poor,No
APP00828,48753,47,Self-Employed,65412,Yes,52792,Good,No
APP00829,21771,29,Self-Employed,16130,No,16041,Good,Yes
APP00830,69793,,Employed,64151,No,50705,Good,Yes
APP00831,53067,42,Employed,57317,No,67428,Good,Yes
APP00832,92844,50,Employed,90367,No,43656,Good,Yes
APP00833,36600,63,Unemployed,88683,No,38200,Average,No
APP00834,45410,37,Employed,19341,No,79484,Good,Yes
APP00835,30460,46,Self-Employed,12760,Yes,2774,Good,Yes
APP00836,38184,,Employed,32986,No,27207,Average,Yes
APP00837,35250,21,Employed,98728,No,73569,Good,No
APP00838,,28,Employed,7050,No,51769,Good,Yes
APP00839,43822,55,Employed,68925,No,43826,Good,Yes
APP00840,63448,35,Employed,62809,No,51378,Average,Yes
APP00841,50552,42,Employed,66425,Yes,26433,Good,Yes
APP00842,33889,34,Self-Employed,25737,Yes,6622,Average,No
APP00843,55624,46,Employed,26538,Yes,22737,Good,Yes
APP00844,78566,48,Employed,45911,No,27583,Poor,Yes
APP00845,34843,43,Employed,14106,No,38909,Good,Yes
APP00846,,34,Self-Employed,12088,No,32118,Average,Yes
APP00847,40934,44,Employed,13394,No,42159,Poor,Yes
APP00848,48279,22,Employed,59433,No,16490,Good,Yes
APP00849,,65,Employed,42785,No,15540,Good,Yes
APP00850,44514,46,Employed,32894,No,28785,Good,Yes
APP00851,61023,34,Self-Employed,35003,Yes,38423,Good,No
APP00852,52078,27,Self-Employed,24692,No,27997,Poor,No
APP00853,63597,23,Employed,44093,No,46548,Good,Yes
APP00854,20553,43,Employed,24291,No,25490,Poor,Yes
APP00855,26337,63,Employed,71314,No,14996,Average,Yes
APP00856,79165,65,Employed,16774,No,69163,Good,Yes
APP00857,95686,38,Self-Employed,95083,No,16848,Good,Yes
APP00858,39830,58,Employed,13533,No,77365,Good,Yes
APP00859,53760,55,Employed,94629,No,79005,Good,Yes
