Employee_ID,Age,Monthly_Income,Years_at_Company,Job_Level,Overtime,Job_Satisfaction,Work_Life_Balance,Performance_Score,Distance_from_Home_km,Training_Hours_Last_Year,Promotions_Last_5_Years,Salary_Hike_Percent,Stock_Option,Business_Travel,Department,Education_Level,Job_Role,Marital_Status,Monthly_Working_Hours,Projects_Handled,Late_Days_Last_3_Months,Absence_Days_Last_Year,Commute_Time_Minutes,Employee_Engagement_Score,Manager_Rating,Internal_Transfers,Remote_Work_Days_Per_Week,Certifications,Team_Size,Attrition
EMP00146,51,72276.0,3.7,2,No,4,2,3.7,34,20,0,12,No,Rarely,Operations,Bachelor,Consultant,Married,192.0,5,2,6,49.0,3.1,3.3,1,1,1,19,1
EMP00147,41,36838.0,9.0,3,No,4,3,4.4,36,13,2,17,Yes,Never,Marketing,Master,Consultant,Married,151.0,5,1,4,22.0,1.6,3.2,2,4,1,19,1
EMP00148,59,68786.0,3.8,2,No,3,5,3.6,14,8,2,8,No,Never,IT,Bachelor,Executive,Single,137.0,3,1,3,10.0,1.4,2.0,1,3,0,13,1
EMP00149,58,45829.0,3.7,1,Yes,1,4,3.9,36,3,0,7,Yes,Frequent,Sales,Bachelor,Associate,Married,164.0,2,1,3,49.0,4.5,1.9,2,3,0,8,1
EMP00150,56,68080.0,3.2,3,No,5,5,2.1,37,14,0,19,Yes,Never,Sales,MBA,Analyst,Married,133.0,8,3,3,80.0,3.6,4.1,1,5,2,14,0
EMP00151,59,40869.0,5.2,3,No,4,2,3.7,15,1,1,11,No,Never,Marketing,Bachelor,Analyst,Divorced,147.0,4,3,3,10.0,3.6,3.4,1,0,4,17,0
EMP00152,45,50482.0,6.1,4,No,2,5,3.0,26,15,2,14,No,Never,Marketing,Bachelor,Specialist,Married,189.0,9,6,4,31.0,1.8,4.3,0,2,0,4,0
EMP00153,32,71199.0,1.2,1,Yes,1,2,3.5,18,13,2,6,No,Frequent,Operations,Bachelor,Executive,Married,176.0,5,1,2,62.0,3.6,4.1,0,0,1,12,1
EMP00154,27,48843.0,0.7,1,No,3,4,1.1,17,19,1,14,No,Never,HR,Bachelor,Consultant,Single,184.0,11,3,8,57.0,3.4,2.4,0,4,1,7,1
EMP00155,25,63140.0,4.0,2,No,1,5,2.3,26,9,1,14,No,Never,Operations,Bachelor,Specialist,Single,145.0,6,1,2,27.0,2.1,1.3,2,5,1,6,1
EMP00156,58,57512.0,3.7,3,No,2,5,3.4,6,9,2,7,No,Rarely,Marketing,Master,Manager,Single,161.0,8,4,4,37.0,3.8,2.5,1,1,0,11,0
EMP00157,31,94266.0,4.0,1,No,2,4,3.8,30,10,0,17,Yes,Frequent,Marketing,Master,Executive,Single,227.0,4,1,3,50.0,1.9,4.4,0,5,1,16,1
EMP00158,21,79414.0,3.5,3,Yes,5,4,2.3,39,7,0,17,No,Frequent,HR,Bachelor,Analyst,Single,182.0,8,1,4,10.0,3.8,2.5,0,3,0,3,0
EMP00159,22,63828.0,4.6,1,No,5,3,4.0,35,2,2,5,No,Rarely,Marketing,Master,Analyst,Married,167.0,8,4,2,25.0,3.7,1.8,1,4,1,7,1
EMP00160,32,133412.0,7.3,4,No,2,1,2.6,6,0,1,6,Yes,Rarely,Sales,Master,Analyst,Single,204.0,6,2,2,75.0,2.4,2.5,0,1,0,10,1
EMP00161,60,67701.0,3.6,2,Yes,5,5,2.5,9,6,0,19,Yes,Rarely,Sales,Bachelor,Executive,Married,170.0,7,4,8,10.0,3.5,3.7,1,2,1,16,0
EMP00162,32,48371.0,5.1,2,No,3,3,4.8,10,9,0,5,No,Rarely,Marketing,Bachelor,Associate,Single,189.0,10,3,3,14.0,3.6,4.7,1,1,3,15,1
EMP00163,25,110867.0,11.4,4,No,4,4,3.4,31,14,0,5,No,Frequent,IT,PhD,Analyst,Single,150.0,10,2,3,43.0,4.2,3.2,1,1,2,11,0
EMP00164,47,52178.0,3.9,2,No,4,1,2.5,35,13,0,18,Yes,Frequent,Sales,PhD,Manager,Married,182.0,9,1,2,76.0,1.9,2.0,2,4,3,10,0
EMP00165,23,52509.0,2.0,1,No,2,4,4.4,23,13,1,17,No,Rarely,Operations,Bachelor,Associate,Married,152.0,7,2,5,19.0,2.1,2.2,0,5,2,8,1
EMP00166,40,41953.0,3.3,3,No,4,2,2.9,36,0,0,13,No,Never,IT,MBA,Specialist,Single,164.0,7,0,3,68.0,3.2,3.0,0,0,0,7,1
EMP00167,24,56708.0,7.8,3,Yes,1,1,3.7,15,10,1,10,No,Rarely,Finance,Master,Specialist,Single,144.0,11,3,1,48.0,4.1,3.5,1,0,0,11,1
EMP00168,24,77534.0,15.0,5,No,4,1,3.5,26,0,0,8,No,Never,IT,Master,Analyst,Single,210.0,5,2,3,96.0,3.6,1.9,0,3,2,10,0
EMP00169,35,31701.0,4.2,3,No,3,2,2.8,18,15,1,6,Yes,Never,Sales,Bachelor,Manager,Married,177.0,2,2,1,87.0,3.0,2.5,1,0,1,14,1
EMP00170,21,57176.0,1.9,3,No,2,4,3.5,8,7,0,14,No,Rarely,Operations,MBA,Associate,Single,195.0,4,2,3,20.0,3.1,4.0,0,1,3,12,1
EMP00171,55,33972.0,2.0,1,No,5,5,3.0,31,14,0,13,Yes,Never,Sales,Master,Analyst,Divorced,199.0,5,2,1,57.0,1.9,3.3,0,5,1,14,0
EMP00172,45,95898.0,7.3,3,Yes,3,4,2.8,36,2,1,6,No,Rarely,Finance,Master,Executive,Single,188.0,5,2,3,49.0,3.6,3.6,1,3,0,17,1
EMP00173,58,60118.0,3.4,1,Yes,1,1,2.7,33,12,1,20,No,Rarely,Finance,Bachelor,Specialist,Single,211.0,5,1,1,61.0,4.4,4.1,0,4,2,20,1
EMP00174,40,97089.0,4.0,3,No,4,3,3.3,33,13,0,17,No,Rarely,Operations,MBA,Specialist,Married,140.0,4,3,2,63.0,3.8,3.3,0,0,2,4,1
EMP00175,43,57212.0,6.2,3,No,2,5,3.8,20,15,1,6,No,Rarely,IT,Master,Manager,Married,168.0,4,5,2,67.0,2.4,4.5,1,0,1,16,1
EMP00176,45,32625.0,11.1,5,No,1,4,3.8,29,6,1,20,No,Rarely,IT,Bachelor,Specialist,Married,166.0,6,4,4,45.0,4.1,4.4,0,0,0,8,0
EMP00177,39,50488.0,3.9,3,Yes,4,3,4.4,10,0,0,18,Yes,Frequent,Sales,Bachelor,Specialist,Married,157.0,6,1,3,35.0,4.0,3.3,0,4,2,11,1
EMP00178,43,180000.0,1.6,1,Yes,1,1,4.1,19,4,1,10,No,Rarely,Sales,Master,Executive,Married,141.0,5,1,1,57.0,4.0,4.1,1,5,0,7,1
EMP00179,43,60092.0,0.7,1,No,3,3,2.4,1,5,1,16,No,Never,Finance,Bachelor,Specialist,Married,154.0,6,2,3,57.0,3.5,2.7,2,5,0,3,0
EMP00180,56,87373.0,1.0,1,No,2,2,3.3,20,9,0,20,Yes,Rarely,Sales,Bachelor,Executive,Single,162.0,6,5,2,20.0,4.3,2.0,0,5,1,17,0
EMP00181,33,43823.0,2.2,3,No,3,2,2.2,13,5,1,20,No,Rarely,IT,MBA,Manager,Divorced,148.0,5,3,6,28.0,3.5,3.9,0,3,0,5,0
EMP00182,57,51431.0,2.0,2,No,1,3,4.5,22,8,3,15,No,Never,IT,Bachelor,Executive,Single,211.0,5,1,3,62.0,2.6,1.8,0,2,0,11,0
EMP00183,27,80989.0,7.4,3,Yes,2,5,2.8,25,12,1,10,Yes,Rarely,Operations,Bachelor,Analyst,Married,204.0,8,7,4,46.0,3.5,4.0,0,5,2,11,0
EMP00184,28,95156.0,10.4,4,No,3,5,2.4,26,19,0,13,Yes,Rarely,Finance,Bachelor,Specialist,Single,166.0,7,1,5,40.0,2.1,3.2,0,5,3,15,0
EMP00185,31,88320.0,3.6,1,No,1,5,3.7,24,14,1,20,Yes,Frequent,IT,Bachelor,Analyst,Single,180.0,7,1,2,17.0,4.2,3.2,0,5,0,11,0
EMP00186,58,41052.0,9.5,5,Yes,5,3,2.8,4,4,1,8,No,Rarely,Finance,Bachelor,Manager,Single,146.0,8,1,3,56.0,2.0,3.4,0,4,1,19,1
EMP00187,30,32826.0,3.4,2,No,2,2,2.3,28,9,0,14,Yes,Rarely,Finance,Bachelor,Analyst,Married,205.0,4,1,8,33.0,3.0,5.0,2,3,2,4,1
EMP00188,52,35061.0,2.7,2,No,4,1,2.3,18,1,1,20,No,Rarely,Sales,Master,Executive,Married,132.0,7,0,3,52.0,2.3,3.4,0,3,1,14,0
EMP00189,44,45135.0,4.2,2,Yes,4,3,2.4,21,0,3,13,No,Rarely,Operations,PhD,Analyst,Married,193.0,4,1,7,74.0,4.3,3.0,1,2,0,16,1
EMP00190,46,51386.0,6.7,2,No,3,4,3.2,22,19,2,17,No,Rarely,Finance,MBA,Manager,Married,171.0,6,3,5,51.0,3.6,2.4,2,2,1,11,1
EMP00191,24,70266.0,3.1,4,No,2,1,3.2,14,8,1,5,No,Rarely,IT,Bachelor,Associate,Married,137.0,5,2,4,55.0,2.4,3.1,0,2,1,4,1
EMP00192,47,30555.0,5.4,4,Yes,2,3,3.7,30,16,1,13,Yes,Rarely,Sales,Bachelor,Consultant,Married,163.0,9,3,1,99.0,2.4,4.0,0,4,1,3,1
EMP00193,23,35207.0,0.1,1,Yes,2,3,3.0,24,4,2,6,No,Never,IT,Bachelor,Executive,Married,201.0,4,2,2,51.0,2.4,2.8,0,1,1,8,1
EMP00194,42,64272.0,5.8,4,No,3,2,4.4,2,12,0,8,No,Frequent,IT,Bachelor,Specialist,Divorced,175.0,5,2,3,10.0,3.0,2.6,2,1,1,14,1
EMP00195,52,59174.0,1.2,1,No,1,3,3.4,23,2,0,16,No,Rarely,Sales,Bachelor,Analyst,Single,201.0,6,1,4,79.0,1.3,3.7,0,0,1,9,1
EMP00196,57,51368.0,0.7,1,Yes,2,3,2.1,13,0,1,14,Yes,Rarely,HR,Master,Executive,Single,179.0,5,1,2,43.0,3.8,3.1,0,5,1,19,1
EMP00197,60,110755.0,1.3,2,Yes,3,1,3.4,40,13,0,19,Yes,Rarely,Marketing,Bachelor,Associate,Single,171.0,9,5,2,83.0,3.6,1.6,1,0,0,11,0
EMP00198,30,40627.0,3.0,3,No,4,5,4.0,14,11,0,19,No,Never,IT,Bachelor,Manager,Single,180.0,7,3,4,65.0,2.5,3.0,1,0,0,13,0
EMP00199,51,80247.0,2.8,4,No,5,4,2.9,2,12,2,11,No,Rarely,IT,Bachelor,Associate,Married,165.0,5,0,2,68.0,1.9,2.8,0,0,1,18,0
EMP00200,44,61420.0,1.8,2,No,2,4,3.2,4,4,0,9,Yes,Rarely,Operations,PhD,Specialist,Married,203.0,2,1,5,47.0,3.9,3.8,0,2,2,7,0
EMP00201,50,52201.0,0.6,3,No,2,3,3.7,36,5,0,16,No,Never,Operations,MBA,Manager,Married,124.0,4,1,1,38.0,3.9,2.1,1,3,2,14,0
EMP00202,53,43844.0,8.4,4,Yes,3,4,4.4,14,19,1,11,No,Frequent,Sales,MBA,Analyst,Single,161.0,8,1,2,43.0,3.1,4.1,2,2,2,4,0
EMP00203,39,31846.0,5.1,3,Yes,5,1,3.9,1,14,1,6,Yes,Never,Finance,Master,Manager,Married,197.0,3,1,2,67.0,3.5,3.2,1,4,3,6,1
EMP00204,26,36959.0,3.6,1,No,2,2,2.4,20,15,0,8,No,Never,IT,PhD,Consultant,Single,157.0,8,0,2,53.0,3.1,2.7,1,3,0,12,1
EMP00205,52,51534.0,3.7,2,No,2,4,2.9,7,16,1,19,No,Rarely,Operations,Master,Manager,Married,166.0,4,2,5,66.0,3.6,2.7,2,0,0,9,1
EMP00206,45,43206.0,9.1,5,No,4,4,3.3,24,8,0,8,No,Rarely,Sales,Bachelor,Manager,Married,162.0,11,1,1,34.0,2.9,1.3,0,4,2,10,0
EMP00207,26,44326.0,4.8,2,No,3,3,4.6,31,18,2,18,No,Rarely,IT,Bachelor,Consultant,Married,180.0,4,3,0,76.0,1.5,3.0,0,3,0,15,1
EMP00208,37,55636.0,4.6,3,No,4,1,3.2,35,11,1,10,No,Never,Marketing,Bachelor,Consultant,Single,166.0,5,3,2,76.0,2.8,3.0,0,5,1,13,0
EMP00209,26,91416.0,0.4,2,No,1,2,3.6,13,13,2,15,No,Rarely,Finance,Bachelor,Executive,Married,173.0,11,2,2,63.0,3.3,2.8,0,3,1,18,0
EMP00210,51,69648.0,10.6,5,Yes,5,2,3.4,13,15,0,17,No,Rarely,HR,MBA,Specialist,Divorced,129.0,5,2,3,71.0,1.8,2.0,0,5,3,4,0
EMP00211,34,59190.0,2.0,2,No,1,3,2.9,2,6,0,17,No,Frequent,Finance,Bachelor,Analyst,Single,139.0,3,1,4,50.0,3.1,3.4,0,4,1,6,1
EMP00212,23,41004.0,4.7,2,No,4,5,2.5,32,9,0,10,Yes,Frequent,Finance,Bachelor,Analyst,Single,155.0,6,3,0,48.0,1.9,3.7,2,4,1,13,1
EMP00213,32,53529.0,6.0,3,No,1,2,3.7,20,3,0,5,No,Rarely,IT,Bachelor,Specialist,Divorced,183.0,2,4,5,56.0,5.0,3.0,2,0,1,12,0
EMP00214,45,64812.0,2.6,1,No,2,3,4.1,26,1,1,15,No,Rarely,Operations,Bachelor,Executive,Single,166.0,6,1,4,80.0,3.9,3.9,1,3,0,6,1
EMP00215,44,44869.0,1.8,2,Yes,1,2,3.8,20,10,0,12,No,Rarely,HR,Bachelor,Executive,Single,198.0,5,3,1,62.0,1.9,2.9,1,5,2,20,1
EMP00216,55,68632.0,4.1,1,No,2,4,3.1,17,8,2,17,No,Rarely,Finance,PhD,Specialist,Single,151.0,1,5,0,93.0,2.6,2.2,1,2,3,18,0
EMP00217,35,58037.0,15.0,5,No,2,2,3.8,39,17,0,13,No,Never,Operations,Master,Specialist,Married,169.0,5,0,2,41.0,2.1,2.8,1,5,2,9,1
EMP00218,46,71456.0,2.0,1,No,2,4,2.9,14,4,1,12,No,Never,IT,Master,Analyst,Married,200.0,3,1,4,36.0,3.8,2.9,0,2,2,19,0
EMP00219,58,166453.0,4.7,2,No,4,1,4.1,21,9,2,15,No,Rarely,Finance,Master,Manager,Married,162.0,4,2,1,68.0,3.0,2.2,0,0,1,8,0
EMP00220,33,64044.0,1.4,2,Yes,1,4,4.2,10,14,0,12,No,Rarely,Operations,Master,Associate,Married,165.0,8,1,6,12.0,4.0,2.8,1,3,1,3,0
EMP00221,22,67874.0,5.4,2,No,4,2,3.4,1,7,2,8,No,Rarely,Marketing,MBA,Associate,Single,159.0,4,2,0,26.0,2.5,2.8,1,4,2,14,1
EMP00222,47,51876.0,7.6,3,No,2,2,3.6,33,0,1,15,No,Never,IT,Bachelor,Specialist,Married,174.0,7,1,1,50.0,2.1,3.9,0,2,0,12,1
EMP00223,45,78301.0,5.3,4,No,4,3,2.9,35,0,0,6,Yes,Never,Finance,Bachelor,Executive,Single,146.0,3,1,5,24.0,2.6,3.4,0,4,2,4,0
EMP00224,34,45413.0,0.5,1,No,2,4,3.7,26,0,1,17,Yes,Frequent,Operations,Bachelor,Executive,Married,184.0,5,1,1,38.0,3.1,4.7,0,0,3,18,0
EMP00225,43,61552.0,2.6,1,Yes,2,4,3.5,2,0,1,7,No,Never,Marketing,PhD,Specialist,Single,197.0,5,2,3,28.0,2.7,3.7,1,4,2,9,0
EMP00226,47,30449.0,1.9,2,Yes,4,4,2.7,34,14,2,8,No,Rarely,IT,Master,Consultant,Married,161.0,6,1,3,47.0,2.6,4.1,0,0,1,11,1
EMP00227,53,109417.0,0.9,1,No,3,4,4.5,9,10,0,11,No,Frequent,IT,Master,Consultant,Single,165.0,8,1,5,54.0,3.9,4.2,0,2,0,16,0
EMP00228,26,85970.0,6.1,3,No,5,5,4.2,17,6,0,11,No,Never,Marketing,MBA,Executive,Single,173.0,4,0,1,33.0,3.2,2.5,2,0,0,11,1
EMP00229,39,41073.0,6.5,3,Yes,1,5,2.7,23,2,1,8,No,Rarely,Marketing,Master,Manager,Divorced,181.0,10,0,4,51.0,3.2,3.1,1,2,2,9,1
EMP00230,32,103410.0,4.2,3,No,3,1,2.4,8,13,0,19,No,Rarely,Operations,Bachelor,Executive,Single,159.0,5,1,2,63.0,2.7,3.2,0,1,0,17,0
EMP00231,34,65310.0,3.9,2,Yes,2,1,3.2,29,8,1,5,No,Rarely,Operations,Bachelor,Manager,Married,159.0,5,0,3,45.0,2.9,4.3,2,3,2,7,0
EMP00232,22,74716.0,2.2,2,No,3,1,4.1,30,13,2,8,No,Frequent,Sales,MBA,Executive,Single,206.0,3,3,2,39.0,3.1,2.5,1,5,2,4,0
EMP00233,37,63194.0,5.7,4,No,4,1,4.3,36,20,1,5,No,Frequent,Marketing,Master,Executive,Married,201.0,8,3,4,26.0,3.4,3.0,0,3,2,18,0
EMP00234,24,54727.0,2.9,2,Yes,2,3,2.8,22,15,4,7,No,Rarely,IT,MBA,Consultant,Single,169.0,5,0,0,50.0,1.0,4.6,2,1,2,7,0
EMP00235,58,79754.0,1.4,2,No,2,4,2.6,34,8,1,8,No,Never,HR,Bachelor,Analyst,Married,194.0,4,5,4,65.0,3.6,4.7,0,4,1,15,1
EMP00236,43,51813.0,7.2,3,Yes,5,1,4.4,13,11,2,7,No,Rarely,Operations,Bachelor,Executive,Married,199.0,7,3,3,59.0,2.2,2.5,1,2,1,3,1
EMP00237,37,40207.0,0.8,1,No,4,2,2.1,22,20,0,10,No,Rarely,IT,Bachelor,Manager,Single,187.0,5,2,3,29.0,2.0,2.0,0,0,2,6,0
EMP00238,30,93983.0,2.1,4,No,3,5,4.1,18,4,0,15,No,Rarely,Operations,MBA,Associate,Divorced,152.0,8,1,1,29.0,3.2,3.5,0,2,4,9,1
EMP00239,58,57628.0,3.4,2,No,1,1,4.4,35,8,1,6,Yes,Frequent,Sales,Bachelor,Specialist,Single,154.0,3,0,3,70.0,3.5,2.7,0,1,0,4,1
EMP00240,41,81114.0,1.9,1,No,5,2,2.7,21,11,0,12,No,Rarely,Operations,Master,Associate,Single,190.0,4,2,1,26.0,2.7,4.1,0,1,0,20,0
EMP00241,60,58146.0,4.9,3,Yes,1,4,3.9,4,7,1,18,No,Rarely,Marketing,Bachelor,Manager,Single,196.0,5,2,2,57.0,3.2,2.7,0,5,3,15,0
EMP00242,47,80736.0,2.4,2,No,1,4,3.4,22,2,0,17,No,Rarely,HR,Master,Analyst,Divorced,175.0,2,2,4,51.0,2.6,4.2,0,2,2,4,1
EMP00243,60,32295.0,4.8,2,No,4,2,3.1,10,17,0,18,No,Rarely,IT,Bachelor,Specialist,Married,181.0,5,0,1,70.0,2.4,2.8,0,4,1,12,0
EMP00244,56,77780.0,10.8,5,No,1,1,3.7,6,6,1,18,No,Never,Operations,MBA,Specialist,Married,161.0,5,2,4,48.0,2.3,2.2,0,1,4,10,1
EMP00245,50,69397.0,5.2,3,Yes,4,1,3.0,3,15,0,14,Yes,Never,Sales,Master,Manager,Married,168.0,3,5,3,84.0,3.1,2.6,0,4,0,10,1
EMP00246,35,44040.0,9.0,5,Yes,5,5,3.1,23,2,0,7,No,Never,Operations,Bachelor,Manager,Single,170.0,12,1,2,10.0,2.9,4.5,0,0,0,9,0
EMP00247,52,75737.0,0.9,1,No,3,1,3.0,30,10,1,19,No,Rarely,Marketing,Bachelor,Executive,Married,224.0,8,3,4,14.0,1.6,4.0,0,2,2,5,1
EMP00248,33,75809.0,4.0,2,No,2,2,4.3,37,13,0,17,No,Rarely,IT,Bachelor,Analyst,Married,180.0,5,3,1,51.0,3.2,3.1,1,4,1,14,0
EMP00249,55,61484.0,1.7,2,No,1,3,4.0,25,12,0,5,No,Rarely,Sales,MBA,Specialist,Single,183.0,10,1,5,48.0,4.3,2.2,1,3,2,12,0
EMP00250,33,79887.0,6.0,3,Yes,1,3,2.5,30,13,0,19,No,Never,Finance,MBA,Executive,Single,169.0,5,3,4,48.0,2.5,3.1,1,3,0,12,1
EMP00251,24,45824.0,6.5,3,Yes,3,5,3.2,20,9,1,14,No,Never,IT,Bachelor,Executive,Single,213.0,7,3,4,79.0,3.2,2.6,0,0,1,15,0
EMP00252,25,42732.0,6.9,3,Yes,5,1,3.0,3,11,0,18,Yes,Frequent,Operations,PhD,Specialist,Married,188.0,8,2,8,57.0,2.4,2.2,0,0,1,19,1
EMP00253,39,35465.0,2.3,1,Yes,1,1,3.6,29,0,0,13,No,Rarely,HR,Master,Analyst,Single,158.0,7,3,6,19.0,3.8,3.8,0,4,2,3,1
EMP00254,47,71901.0,3.0,3,Yes,3,4,3.1,30,14,4,12,No,Rarely,IT,Bachelor,Executive,Single,189.0,7,3,1,34.0,3.8,3.7,1,4,2,17,1
EMP00255,32,64605.0,0.2,1,No,3,4,2.9,1,12,0,14,No,Frequent,Sales,Bachelor,Specialist,Married,175.0,7,3,2,42.0,2.0,3.5,2,0,1,13,0
EMP00256,53,33154.0,4.8,3,Yes,3,4,3.3,26,7,1,7,No,Frequent,Marketing,Bachelor,Consultant,Single,198.0,7,0,6,66.0,3.6,2.6,1,1,2,20,0
EMP00257,31,75536.0,1.2,1,Yes,3,3,4.1,19,9,0,13,Yes,Rarely,IT,MBA,Consultant,Divorced,206.0,8,4,3,21.0,4.0,3.3,1,1,2,16,0
EMP00258,39,82241.0,3.5,2,No,2,5,4.2,25,9,1,16,No,Rarely,Finance,Master,Specialist,Married,160.0,5,2,5,41.0,2.1,3.3,0,1,3,14,0
EMP00259,34,120091.0,4.8,3,No,5,4,3.6,32,11,0,7,No,Rarely,IT,PhD,Analyst,Single,194.0,3,3,3,69.0,2.8,3.5,0,2,2,18,0
EMP00260,43,59394.0,2.6,1,No,2,5,2.6,36,4,2,16,No,Never,Operations,Bachelor,Specialist,Single,189.0,6,2,4,44.0,2.8,2.0,1,2,1,3,1
EMP00261,28,104439.0,5.1,3,Yes,1,2,4.0,19,16,0,6,No,Rarely,Sales,Master,Specialist,Single,143.0,5,4,1,53.0,3.1,3.7,1,5,0,6,1
EMP00262,59,34725.0,5.8,4,No,1,2,3.9,20,10,0,15,No,Rarely,HR,Bachelor,Consultant,Married,124.0,5,0,1,41.0,3.3,3.4,1,2,0,3,1
EMP00263,58,92466.0,10.2,4,No,2,5,3.5,16,2,1,10,Yes,Never,HR,Master,Associate,Single,153.0,9,1,1,49.0,4.5,3.8,0,5,2,10,0
EMP00264,48,85135.0,5.2,3,Yes,5,5,4.4,6,20,1,18,Yes,Frequent,Sales,Bachelor,Specialist,Single,177.0,10,2,3,42.0,2.7,2.3,1,4,0,6,1
EMP00265,42,55398.0,11.5,5,Yes,4,4,2.7,3,13,1,13,Yes,Never,Sales,Bachelor,Specialist,Single,173.0,8,1,1,46.0,2.4,4.1,1,3,1,18,0
EMP00266,50,79874.0,1.0,1,Yes,2,3,3.4,24,13,0,16,Yes,Never,Operations,Bachelor,Specialist,Married,168.0,6,5,6,79.0,4.2,3.9,0,2,3,7,1
EMP00267,39,28518.0,2.5,1,Yes,3,5,3.3,9,15,1,20,Yes,Rarely,Finance,Master,Specialist,Single,143.0,7,0,2,56.0,3.7,2.3,2,3,0,4,1
EMP00268,56,62363.0,10.7,5,Yes,1,1,4.9,29,18,0,9,No,Never,Operations,MBA,Specialist,Divorced,162.0,4,2,2,57.0,3.3,4.4,0,0,0,10,1
EMP00269,23,69716.0,2.7,1,No,3,3,3.3,2,17,0,19,No,Never,Operations,Bachelor,Executive,Divorced,163.0,5,3,2,34.0,3.5,3.3,2,0,3,16,0
EMP00270,29,62172.0,2.8,2,No,4,5,3.6,16,8,1,19,No,Frequent,Finance,MBA,Analyst,Married,144.0,6,3,2,50.0,2.7,3.2,0,4,0,3,0
EMP00271,39,80401.0,1.6,2,No,3,4,3.4,1,9,0,15,Yes,Never,Operations,Bachelor,Manager,Married,143.0,3,2,0,35.0,2.5,3.3,0,0,0,17,0
EMP00272,47,79386.0,4.8,3,No,1,1,3.6,29,18,0,12,No,Rarely,Sales,MBA,Specialist,Single,161.0,8,3,5,76.0,5.0,4.4,0,1,1,3,0
EMP00273,49,36312.0,10.9,4,No,4,1,3.8,29,16,0,14,No,Never,Sales,MBA,Specialist,Single,154.0,5,3,1,37.0,3.0,2.4,1,2,1,9,1
EMP00274,49,70709.0,4.6,3,No,5,2,3.7,29,15,1,15,No,Rarely,HR,Bachelor,Analyst,Married,195.0,6,3,5,57.0,3.1,4.1,0,0,0,10,0
EMP00275,58,47121.0,5.7,3,Yes,2,5,4.2,10,10,1,14,No,Rarely,Operations,Master,Specialist,Single,173.0,4,2,2,41.0,3.9,2.6,0,4,1,12,1
EMP00276,54,91030.0,1.2,2,No,3,3,2.9,32,7,0,7,No,Rarely,IT,MBA,Manager,Married,152.0,5,3,6,49.0,3.1,3.8,1,5,0,13,0
EMP00277,57,66840.0,8.1,2,No,1,1,4.7,5,10,0,16,Yes,Rarely,IT,Bachelor,Analyst,Single,199.0,7,0,3,25.0,3.7,2.3,1,4,2,15,0
EMP00278,34,85852.0,2.2,2,No,5,2,3.5,12,4,0,10,No,Never,Sales,Bachelor,Specialist,Single,197.0,6,0,2,16.0,3.0,3.1,0,2,0,19,0
EMP00279,48,144126.0,7.6,3,No,1,1,2.8,5,7,1,19,No,Frequent,Marketing,MBA,Executive,Single,180.0,8,2,3,28.0,3.4,3.3,1,1,3,10,1
EMP00280,48,94188.0,0.5,1,Yes,4,4,3.8,15,12,3,15,No,Rarely,Marketing,Bachelor,Specialist,Married,183.0,9,2,2,47.0,3.4,3.7,0,1,2,11,0
EMP00281,45,28081.0,1.0,1,No,1,3,2.9,30,15,1,13,No,Rarely,Sales,Master,Associate,Married,193.0,5,1,6,36.0,2.7,3.2,0,1,2,6,0
EMP00282,45,40139.0,4.6,2,Yes,3,5,3.5,12,11,0,17,No,Never,Sales,Master,Consultant,Married,180.0,4,2,1,54.0,1.2,3.2,0,1,3,13,1
EMP00283,42,61318.0,6.7,3,No,5,4,3.1,16,12,1,11,No,Rarely,Sales,MBA,Specialist,Married,173.0,3,1,4,48.0,2.7,3.6,0,5,3,4,1
EMP00284,37,68472.0,7.5,5,Yes,3,3,4.0,25,2,1,20,No,Frequent,Marketing,Bachelor,Specialist,Single,127.0,5,3,5,50.0,1.7,3.5,0,3,4,3,1
EMP00285,26,63960.0,8.7,3,No,2,1,2.9,19,13,0,14,No,Rarely,Operations,Master,Manager,Single,153.0,6,4,5,28.0,3.5,2.8,1,3,0,19,1
EMP00286,25,59738.0,2.9,2,No,1,5,4.2,25,9,0,8,No,Never,HR,PhD,Specialist,Married,160.0,7,2,6,69.0,3.3,3.2,0,0,2,16,0
EMP00287,21,83009.0,5.0,2,No,5,1,2.7,30,6,1,6,No,Rarely,HR,Bachelor,Specialist,Divorced,211.0,6,0,2,49.0,2.0,2.6,0,2,1,9,1
EMP00288,35,45969.0,4.9,2,No,5,3,3.1,11,20,1,17,No,Rarely,Finance,Master,Analyst,Single,196.0,4,3,3,10.0,3.0,4.0,0,1,3,13,0
EMP00289,35,70798.0,1.9,1,Yes,5,4,4.2,32,4,2,8,Yes,Never,IT,Bachelor,Associate,Single,156.0,5,1,0,37.0,3.3,3.6,0,2,1,5,1
EMP00290,59,52655.0,4.0,2,Yes,4,2,3.3,32,5,2,5,No,Rarely,IT,Bachelor,Specialist,Divorced,194.0,8,0,3,27.0,2.7,3.1,0,5,1,11,1
EMP00291,30,89150.0,1.8,1,No,2,2,3.5,8,20,1,13,No,Rarely,Operations,Master,Executive,Divorced,193.0,4,1,2,56.0,2.9,3.4,0,2,1,7,1
EMP00292,29,65751.0,5.5,3,No,1,3,2.9,34,3,0,10,No,Rarely,Sales,PhD,Manager,Single,175.0,3,2,5,59.0,3.0,4.1,0,1,0,7,0
