transaction_id,age,income,transaction_amount,account_age_days,transactions_24h,failed_attempts_24h,merchant_risk_score,distance_from_home_km,device_trust_score,is_international,is_new_device,transaction_hour,merchant_category,payment_method,is_fraud
280,22.0,39019.7,227.51,1809,2,0,0.1774,3.06,0.8356,0,0,9,fashion,card,0
281,33.0,17164.6,254.03,3568,5,0,0.1173,0.4,0.7635,0,0,20,fashion,upi,0
282,45.0,53412.82,530.99,2013,2,0,0.4054,1.17,0.9181,0,0,8,fashion,upi,1
283,56.0,24366.67,63.23,3943,5,0,0.1019,1.49,0.9161,0,0,3,grocery,wallet,0
284,45.0,133792.24,677.18,615,6,0,0.2193,11.69,0.863,0,0,21,food,upi,0
285,43.0,60616.45,184.22,3555,6,1,0.1796,17.86,0.6674,1,0,21,electronics,wallet,0
286,,33431.11,108.51,477,1,0,0.0912,15.02,0.9814,0,0,8,fashion,card,0
287,27.0,37452.95,105.24,3258,5,1,0.2827,15.96,0.822,0,0,19,jewelry,card,0
288,50.0,19456.18,66.13,2656,4,0,0.1899,1.7,0.9411,1,0,6,grocery,upi,0
8893,57.0,60525.33,284.48,2821,3,0,0.3469,9.84,0.7832,0,0,11,food,wallet,0
290,44.0,96188.61,354.38,3525,7,1,0.0992,0.16,0.9488,0,0,11,gaming,card,0
291,64.0,187694.49,1304.85,2573,6,0,0.1268,0.18,0.7493,0,0,1,fashion,upi,0
292,,82010.83,35.71,2787,4,0,0.1873,17.48,0.7819,0,0,20,travel,card,0
293,72.0,52285.01,69.58,3024,1,1,0.1684,1.57,0.8291,1,0,6,travel,card,0
294,36.0,43369.46,381.66,3367,9,1,0.1857,20.08,0.704,1,1,7,gaming,wallet,1
295,49.0,32500.66,171.97,951,3,0,0.1916,0.15,0.6936,0,1,0,,card,0
296,47.0,170750.67,414.63,3383,4,1,0.1781,10.08,0.8721,0,0,9,fashion,net_banking,0
297,66.0,49576.72,162.59,2368,1,1,0.0914,11.04,0.7711,0,1,2,gaming,card,0
298,43.0,176078.44,100.72,157,2,0,0.3222,1.71,0.9786,0,0,15,jewelry,upi,0
299,34.0,118364.51,143.61,3676,6,0,0.1187,3.68,0.7337,0,0,0,grocery,upi,0
300,,21113.13,16.62,3090,5,1,0.0355,32.19,0.6639,1,0,12,grocery,wallet,0
301,38.0,38132.21,57.37,3569,4,0,0.2869,0.61,0.9126,0,0,19,fashion,upi,0
302,65.0,38067.4,464.63,3095,7,0,0.0411,23.6,0.5698,1,0,15,fashion,card,0
303,18.0,52636.92,592.8,1401,3,0,0.3245,6.42,0.8664,0,0,21,electronics,card,0
304,69.0,53205.42,734.45,1419,4,0,0.1122,1.77,0.5601,0,0,16,gaming,upi,0
305,48.0,250000.0,279.73,1127,6,0,0.1991,7.38,0.9668,1,0,15,gaming,card,0
306,25.0,30412.63,18.86,1657,3,0,0.0299,6.09,0.7103,0,0,19,food,upi,0
307,35.0,62381.37,95.39,168,5,0,0.1868,0.51,0.8422,0,0,15,food,card,0
308,49.0,77201.0,676.96,2989,4,1,0.0889,3.13,0.8891,0,0,19,electronics,card,0
309,35.0,54952.47,912.34,3016,3,0,0.1577,9.45,0.793,0,0,0,gaming,card,0
310,,58436.02,703.17,3946,7,0,0.1358,21.93,0.5018,0,0,23,,card,0
311,55.0,30959.76,142.12,2215,3,1,0.1243,11.44,0.8411,1,0,12,jewelry,upi,0
312,56.0,58317.41,48.73,3951,2,0,0.4166,7.95,0.8217,0,0,7,fashion,upi,0
313,24.0,72864.58,172.83,863,4,0,0.1282,5.02,0.8888,1,0,10,food,card,0
314,34.0,65858.83,182.69,1911,7,0,0.0925,1.97,0.7025,1,0,1,travel,net_banking,1
315,31.0,75259.62,861.37,3136,1,0,0.2691,0.83,0.9206,0,0,1,food,card,0
316,55.0,119613.72,226.05,3164,3,0,0.0375,12.98,0.6439,0,0,20,gaming,card,0
317,59.0,92080.65,183.03,3101,2,0,0.2555,19.07,0.8806,0,0,17,gaming,wallet,0
318,59.0,57199.5,193.73,1880,1,0,0.0959,9.19,0.8241,0,1,12,jewelry,upi,0
319,71.0,28871.82,268.49,320,4,0,0.3831,27.19,0.798,0,0,19,travel,wallet,1
320,61.0,39540.69,336.77,3467,3,0,0.135,6.55,0.8818,0,0,2,fashion,card,0
321,36.0,48741.75,87.22,1544,7,1,0.2904,1.88,0.9804,0,0,15,gaming,wallet,0
322,24.0,63188.57,62.51,2609,3,0,0.0345,3.24,0.7839,0,0,4,grocery,upi,0
323,53.0,42277.29,708.76,559,6,1,0.2109,6.39,0.4789,0,0,20,food,upi,0
324,70.0,32873.93,34.88,3748,3,0,0.2258,1.8,0.7547,0,0,12,electronics,card,0
325,73.0,28611.93,925.84,1049,5,0,0.2217,20.63,0.8269,0,0,22,grocery,card,0
326,31.0,22179.88,26.64,3989,2,0,0.2403,28.09,0.5713,0,0,5,electronics,upi,0
327,,48332.79,100.33,2870,2,0,0.08,3.04,0.7756,0,0,3,electronics,net_banking,0
328,20.0,24508.43,475.71,1340,5,0,0.2976,0.97,0.8355,0,0,10,gaming,upi,0
329,26.0,,180.06,1497,3,0,0.1537,4.33,0.708,0,1,11,electronics,upi,0
330,49.0,44286.82,48.25,3917,3,0,0.2129,11.17,0.5252,0,0,18,fashion,card,0
331,49.0,26379.28,275.72,2387,6,1,0.3035,2.69,0.8304,0,0,6,food,card,0
332,39.0,67775.24,192.47,2779,8,0,0.2378,2.03,0.9656,0,1,14,grocery,card,0
333,35.0,82636.86,145.03,2462,2,0,0.1605,0.75,0.8373,0,0,9,,wallet,0
334,65.0,40656.08,96.45,975,6,1,0.0705,1.56,0.6447,0,0,17,jewelry,card,0
335,44.0,43248.74,173.88,555,3,0,0.1502,1.39,0.7123,0,0,6,electronics,card,0
336,64.0,73915.28,100.59,42,6,0,0.1403,10.6,0.9147,0,0,7,gaming,wallet,0
337,72.0,37137.82,2053.89,1637,4,0,0.1054,4.75,0.7174,0,0,15,electronics,card,0
338,36.0,35759.99,141.59,2744,4,0,0.1276,2.07,0.6805,0,0,21,electronics,wallet,0
339,29.0,106208.84,123.87,1227,5,0,0.0445,4.23,0.9129,0,1,20,electronics,upi,0
340,72.0,89446.12,104.72,912,5,1,0.4996,3.88,0.7875,0,0,2,fashion,upi,1
341,54.0,76568.49,1064.12,1573,3,0,0.1263,6.08,0.7186,0,0,10,electronics,wallet,1
342,34.0,91509.04,34.95,948,4,1,0.0524,8.68,0.9554,0,0,22,electronics,wallet,0
343,53.0,18538.13,257.85,1756,5,0,0.0073,4.63,0.6628,1,0,20,fashion,card,1
344,47.0,115809.05,141.69,2222,5,0,0.0358,3.37,0.9415,0,0,21,food,wallet,0
345,69.0,68235.66,43.36,1111,1,0,0.3245,0.8,0.4513,0,0,7,electronics,wallet,0
346,32.0,95895.87,79.35,152,5,0,0.3687,6.67,0.8679,0,1,7,fashion,upi,0
347,74.0,68052.0,247.13,434,3,1,0.2897,24.09,0.7668,1,1,2,gaming,card,0
348,71.0,56500.07,75.84,1682,4,0,0.2332,5.44,0.9249,0,0,4,grocery,card,0
349,28.0,47271.76,233.35,734,3,0,0.1655,4.79,0.7978,0,0,11,jewelry,card,0
350,27.0,67306.89,1014.46,3203,6,0,0.088,1.16,0.8695,0,0,7,travel,card,0
351,48.0,46333.81,213.48,684,2,0,0.0255,28.29,0.7387,0,0,23,grocery,card,0
352,20.0,88647.25,42.07,138,3,0,0.1527,2.12,0.8714,1,0,2,travel,card,0
353,35.0,22983.63,77.18,2488,2,0,0.139,7.84,0.5906,0,0,13,food,card,0
354,42.0,40832.02,135.31,2507,2,0,0.0826,6.69,0.7536,0,0,0,fashion,card,0
355,73.0,169353.11,126.56,2697,3,0,0.1189,12.28,0.9123,0,0,15,electronics,upi,0
356,74.0,38977.67,209.55,658,3,0,0.3329,14.27,0.9614,0,0,7,food,card,0
357,26.0,48233.66,246.02,2732,3,0,0.2318,0.28,0.9098,0,0,23,gaming,upi,0
358,68.0,33849.14,1015.85,3455,3,0,0.2464,16.98,0.8217,0,0,2,jewelry,upi,0
359,23.0,66158.16,179.33,2430,4,0,0.2289,10.7,0.9209,1,1,17,grocery,card,0
360,60.0,,56.87,1581,7,1,0.1874,0.37,0.7795,0,0,13,gaming,wallet,0
361,66.0,49662.35,570.64,1941,2,0,0.0634,11.72,0.7975,0,0,4,fashion,card,0
362,68.0,87725.25,636.5,3254,1,0,0.0795,1.36,0.7516,0,0,20,grocery,wallet,0
363,30.0,37450.25,227.1,598,11,0,0.3338,1.93,0.9211,0,0,17,electronics,upi,1
364,68.0,84865.64,140.69,2903,3,0,0.5555,23.33,0.7821,0,0,7,fashion,card,0
365,24.0,86449.4,335.46,1100,4,0,0.1127,4.14,0.8774,0,0,18,electronics,upi,0
366,47.0,98254.3,145.75,3515,2,1,0.2648,15.43,0.9107,0,0,12,grocery,card,0
367,44.0,59419.99,23.04,585,1,0,0.1591,13.9,0.9326,0,0,17,gaming,upi,0
368,36.0,250000.0,316.22,2081,3,1,0.1421,6.93,0.7286,0,0,10,fashion,wallet,0
369,19.0,98231.48,439.31,1620,1,0,0.1836,3.8,0.7628,0,0,11,food,upi,0
3878,31.0,56696.63,335.18,1240,9,0,0.1698,0.09,0.7957,0,0,2,travel,upi,0
371,37.0,33973.29,86.68,1547,6,0,0.4197,21.34,0.8539,0,0,5,grocery,net_banking,0
372,55.0,52140.95,225.68,178,4,0,0.1927,4.68,0.7346,0,0,6,food,net_banking,0
373,41.0,120519.68,230.62,3435,2,2,0.1076,3.52,0.8585,0,0,17,jewelry,upi,0
374,39.0,140833.34,196.04,2149,3,0,0.0701,10.85,0.7148,0,0,3,,net_banking,0
375,68.0,124016.45,201.91,2413,3,0,0.1221,9.25,0.9263,0,0,0,grocery,upi,0
5594,53.0,103777.22,181.5,270,4,0,0.1512,3.95,0.9571,0,0,7,travel,card,0
377,59.0,27569.78,222.45,2129,2,0,0.2208,14.81,0.8283,0,1,18,fashion,upi,0
378,60.0,71899.71,377.53,2437,1,0,0.154,1.68,0.645,0,0,13,jewelry,card,0
379,39.0,27786.82,609.87,1695,4,1,0.2623,2.19,0.7909,0,0,0,travel,wallet,1
380,32.0,,84.49,550,6,0,0.0756,0.55,0.7528,0,0,11,electronics,upi,0
381,18.0,62731.92,151.51,146,5,1,0.1744,12.4,0.9293,0,1,10,grocery,card,1
382,71.0,,117.96,2173,4,0,0.6798,23.13,0.8714,0,0,5,food,wallet,0
383,,90395.15,102.24,768,1,0,0.2508,3.16,0.9383,0,0,4,fashion,card,0
384,31.0,72295.23,35.76,1832,3,0,0.3399,3.52,0.7513,1,0,19,food,wallet,0
385,19.0,73678.09,184.41,2432,1,0,0.1551,10.4,0.9548,0,0,1,fashion,net_banking,0
386,,32001.23,290.7,2396,3,1,0.2137,5.91,0.8121,0,1,6,food,card,0
387,21.0,,154.14,698,3,0,0.0573,9.37,,0,0,6,electronics,upi,0
388,65.0,24008.76,178.39,2652,5,0,0.1368,19.57,0.733,0,0,17,food,card,0
389,68.0,18274.02,273.53,3765,7,0,0.1522,7.31,0.6811,0,0,1,fashion,card,0
390,26.0,,738.1,1464,5,0,0.6891,11.44,0.7542,0,1,20,fashion,upi,1
391,60.0,36347.11,118.3,500,7,1,0.1449,9.33,0.8355,0,0,14,grocery,card,1
392,28.0,88872.91,55.78,2031,8,0,0.0985,17.0,0.891,0,0,10,electronics,wallet,0
393,38.0,101182.35,164.44,2478,3,0,0.0453,0.53,0.4601,0,1,22,jewelry,card,0
394,52.0,39122.93,1183.84,1598,1,1,0.0844,9.26,0.949,0,0,4,grocery,,0
395,,76096.65,56.38,2409,4,0,0.0676,10.0,0.8473,0,0,19,food,wallet,0
396,67.0,38232.92,344.84,3068,4,1,0.1368,11.77,,0,0,19,grocery,card,0
397,20.0,19927.48,572.99,2324,5,0,0.309,10.73,0.959,0,1,10,food,wallet,0
398,29.0,58859.51,16.9,3191,1,0,0.0521,4.7,0.9401,1,0,8,,card,0
399,33.0,42451.09,271.29,609,1,0,0.1595,5.73,0.6762,0,0,8,fashion,card,0
400,35.0,43175.98,329.1,1192,2,0,0.4755,0.36,0.8353,0,1,0,gaming,card,0
401,74.0,163003.54,137.77,2234,2,0,0.3485,3.04,0.9321,1,0,18,electronics,wallet,0
402,62.0,23762.57,94.3,1060,8,0,0.0758,11.68,0.8882,0,0,6,food,upi,1
403,36.0,67891.6,99.71,3977,5,0,0.1178,5.17,0.8144,0,0,12,grocery,wallet,0
404,73.0,31823.0,129.59,2722,3,0,0.3308,19.78,0.7119,0,0,0,electronics,card,0
405,46.0,90638.31,133.07,1665,6,0,0.1618,5.0,0.7229,0,1,14,grocery,net_banking,0
406,46.0,64810.68,110.19,3102,1,0,0.0575,2.85,0.7137,0,0,11,fashion,card,0
407,42.0,67760.04,127.55,3933,7,0,0.1537,12.68,0.8513,0,0,4,travel,card,0
7646,48.0,47353.09,143.49,1455,3,0,0.16,5.02,0.8852,0,0,8,gaming,wallet,0
409,71.0,36098.81,53.44,2240,4,0,0.0659,5.57,0.3643,0,0,10,food,card,0
410,18.0,91589.9,31.31,1726,11,1,0.1097,7.72,0.8717,1,1,16,jewelry,wallet,1
411,27.0,145659.53,601.69,3027,5,0,0.1268,5.8,0.9247,0,1,12,grocery,card,0
412,31.0,71629.18,148.55,1251,8,0,0.0789,0.1,0.7358,0,0,6,fashion,card,0
7228,68.0,28632.59,195.75,966,8,0,0.4261,2.41,0.9019,0,1,14,jewelry,,0
414,25.0,66270.8,161.05,3073,1,0,0.2214,4.84,0.7769,1,0,20,fashion,card,0
415,19.0,209022.69,221.9,3565,3,0,0.2333,1.2,0.7063,0,1,4,gaming,net_banking,0
416,56.0,58187.22,106.58,599,2,1,0.1244,15.03,0.5278,0,0,3,food,card,0
417,73.0,122896.88,298.54,2470,5,0,0.1578,1.08,0.9523,0,0,20,grocery,card,0
418,24.0,36603.8,68.76,3119,4,2,0.2522,4.01,0.8647,0,0,10,food,wallet,0
419,34.0,53741.52,133.1,683,5,0,0.1522,2.8,0.776,0,0,1,grocery,card,0
420,46.0,77330.93,19.65,2655,4,0,0.0589,16.01,0.7876,0,0,18,food,upi,0
421,70.0,68433.59,581.26,3919,3,0,0.1404,8.48,0.6907,0,0,9,food,card,0
422,57.0,36082.91,150.94,3376,3,2,0.0514,22.31,0.8139,0,0,14,grocery,upi,0
423,61.0,35237.07,351.8,801,4,0,0.0552,2.69,0.7547,0,0,6,grocery,upi,0
424,51.0,94716.63,289.9,3961,5,1,0.1322,1.04,0.9017,0,0,18,grocery,card,0
425,41.0,105920.22,311.93,1447,1,0,0.1148,2.15,0.9222,0,1,1,food,upi,0
426,29.0,126344.48,178.61,1921,6,1,0.0229,7.77,0.7932,0,0,13,fashion,upi,0
427,67.0,148338.22,265.39,1187,2,1,0.3091,16.85,0.8554,0,0,4,food,card,0
428,63.0,59226.78,68.83,2806,1,0,0.1834,15.78,0.9532,0,1,15,travel,,0
429,19.0,46347.79,55.8,529,7,0,0.1221,0.05,0.9685,0,0,14,electronics,card,1
430,58.0,115628.01,162.69,2848,6,1,0.4613,1.64,0.7412,1,0,12,fashion,net_banking,1
431,22.0,81411.89,91.21,249,5,0,0.0817,2.32,0.859,0,0,23,fashion,upi,0
432,60.0,32039.93,748.76,3382,2,0,0.3332,4.46,0.7486,0,0,0,,net_banking,0
433,65.0,31150.6,261.94,1324,4,0,0.2458,1.16,0.5168,0,0,3,gaming,net_banking,0
434,25.0,72088.52,87.92,2086,3,0,0.2596,1.65,0.6291,0,0,19,travel,wallet,0
435,42.0,49890.58,137.2,935,8,0,0.0257,10.6,0.6373,0,1,7,fashion,card,0
436,25.0,54206.28,205.61,457,1,1,0.1444,7.68,0.9703,0,0,20,grocery,card,0
437,50.0,99208.78,168.17,122,5,0,0.2029,16.65,0.8046,0,0,20,fashion,wallet,0
438,70.0,83496.41,236.21,3918,3,0,0.2137,1.86,0.9312,0,0,22,gaming,card,0
439,22.0,114292.79,192.79,570,4,0,0.3874,12.66,0.6463,0,0,19,food,upi,0
440,40.0,19010.44,44.8,255,5,1,0.3664,1.46,0.8465,0,0,5,food,card,1
441,73.0,63225.14,20.95,2069,7,1,0.3315,1.65,0.8321,0,0,0,grocery,card,1
442,35.0,80593.01,123.88,3850,4,0,0.0643,5.94,0.8222,0,0,19,fashion,upi,0
443,25.0,23753.05,315.28,359,3,1,0.0945,11.73,0.5622,0,0,20,electronics,card,1
444,45.0,38364.81,125.28,1043,3,0,0.1795,1.01,0.9466,0,1,7,grocery,upi,0
445,46.0,34641.98,619.88,2236,1,0,0.4799,5.24,0.8,0,0,23,food,net_banking,0
446,,,171.76,1985,5,0,0.4156,11.44,0.9165,0,0,1,grocery,upi,0
447,35.0,134646.51,699.35,608,5,0,0.2895,8.91,0.706,0,0,9,grocery,wallet,0
448,72.0,167294.77,569.56,3804,7,0,0.2339,32.84,0.8944,0,0,23,electronics,card,1
449,47.0,35144.74,515.04,1452,5,0,0.054,13.44,0.6727,0,0,20,electronics,,0
450,34.0,73474.59,54.02,2716,4,0,0.0907,15.8,0.8797,0,1,4,gaming,upi,0
451,72.0,74789.09,183.11,1848,3,0,0.3811,4.56,0.9371,0,0,10,grocery,net_banking,0
452,70.0,68069.37,611.39,2354,7,2,0.1591,14.83,0.9122,0,0,10,travel,upi,0
453,46.0,68495.77,236.35,3620,4,1,0.0563,8.89,0.6449,0,0,3,electronics,net_banking,0
454,19.0,,313.35,1323,5,0,0.2646,6.88,0.923,1,0,22,grocery,net_banking,0
455,52.0,139142.24,44.93,3263,1,0,0.2365,0.59,0.9743,0,0,16,food,card,0
456,49.0,100855.6,1226.29,1190,5,0,0.065,2.67,0.7555,1,0,22,electronics,card,0
457,26.0,30699.57,81.58,1288,6,1,0.3588,0.17,0.9031,0,0,21,electronics,net_banking,0
458,54.0,85198.16,24.5,160,6,0,0.1666,1.19,0.968,0,0,11,travel,wallet,0
459,65.0,89849.72,126.7,1406,6,2,0.0922,21.15,0.5425,0,0,17,food,upi,0
460,24.0,65402.81,15.57,2357,2,0,0.2462,0.02,0.818,1,0,19,grocery,card,0
461,59.0,102474.77,60.81,2570,5,0,0.1394,0.1,0.9023,0,0,5,food,card,0
462,25.0,60993.9,2324.98,1737,5,0,0.5672,8.09,0.6632,1,0,13,electronics,upi,1
463,60.0,61411.09,123.09,1445,4,0,0.4961,2.45,0.7106,0,0,14,fashion,wallet,1
464,41.0,58792.57,43.17,920,8,0,0.3981,6.51,0.7966,0,0,10,grocery,card,1
465,18.0,18125.12,184.61,3619,0,2,0.0281,18.52,0.8206,0,1,10,electronics,card,0
466,73.0,52620.94,73.34,1555,3,1,0.052,8.6,0.6438,0,1,18,jewelry,card,0
467,27.0,38084.04,427.3,1244,6,0,0.2106,13.48,0.8527,0,0,4,food,wallet,0
468,51.0,28639.5,73.95,3765,5,0,0.2223,13.24,0.9678,0,0,22,travel,net_banking,0
469,28.0,121030.58,235.97,2558,3,0,0.3368,10.47,0.5917,0,0,17,,upi,0
470,71.0,72576.95,57.16,3398,3,0,0.0963,35.33,0.8809,0,0,18,food,card,0
471,60.0,54104.97,2421.12,1573,2,1,0.1137,2.66,0.9542,0,0,21,electronics,upi,0
6405,64.0,32105.92,393.71,2686,8,0,0.4031,4.14,0.7935,0,0,20,food,card,0
473,42.0,64730.11,155.63,2926,7,0,0.2059,1.58,0.7156,0,0,6,fashion,card,0
474,44.0,94880.96,134.29,3920,5,1,0.1862,3.34,0.6657,0,0,21,jewelry,upi,0
475,54.0,34900.53,103.48,3161,6,1,0.4348,4.87,0.5725,0,0,14,gaming,wallet,0
476,62.0,54854.14,84.1,1864,2,0,0.3532,2.12,0.6892,0,0,23,fashion,card,0
477,66.0,88656.54,81.82,2403,4,0,0.0744,2.7,0.376,0,0,10,travel,card,0
478,19.0,18963.81,964.19,1416,4,0,0.085,5.61,0.7531,0,0,18,grocery,card,0
479,55.0,53285.8,103.58,1841,7,0,0.0943,0.06,0.7949,0,0,0,travel,wallet,0
480,24.0,43433.15,21.4,1570,1,0,0.3315,3.7,0.6709,0,0,15,jewelry,card,0
481,34.0,51097.05,56.09,424,5,0,0.1549,34.1,0.6843,0,0,1,food,upi,0
482,65.0,41739.06,455.17,3502,6,1,0.2418,0.62,0.5411,0,0,9,,net_banking,1
483,32.0,59324.76,139.86,573,3,2,0.116,9.64,0.5845,0,0,7,fashion,upi,0
484,63.0,158432.42,157.41,1092,2,0,0.1654,0.36,0.6721,0,0,19,travel,upi,0
485,44.0,46024.59,579.85,1035,3,0,0.1764,13.29,0.7816,1,0,6,grocery,card,0
486,31.0,64571.57,82.75,911,4,0,0.1403,0.59,0.9046,0,1,18,fashion,upi,0
487,37.0,164752.4,338.79,2005,4,0,0.1926,0.56,0.6412,0,0,0,,wallet,0
488,48.0,40642.92,92.3,3843,2,0,0.2241,21.35,0.9268,0,0,19,grocery,card,0
489,61.0,149217.45,320.16,1333,5,0,0.1058,7.0,0.4583,0,1,21,electronics,card,1
490,52.0,55161.26,121.73,2945,8,0,0.2426,1.7,0.9661,0,0,7,grocery,upi,0
491,71.0,146551.38,141.37,2939,6,1,0.0566,2.07,0.9853,0,0,15,grocery,upi,0
492,67.0,83091.62,408.74,3062,6,0,0.1787,8.27,0.8456,0,0,22,gaming,card,0
493,60.0,65120.72,380.31,2501,7,1,0.0651,0.78,0.9022,0,0,14,gaming,card,0
494,52.0,53050.08,152.56,2968,7,0,0.346,3.81,0.8498,0,0,6,fashion,card,0
495,34.0,39021.41,112.32,3052,5,0,0.2223,25.63,0.9027,0,0,18,food,card,0
496,41.0,57341.15,890.79,2741,4,0,0.0989,5.21,0.7441,1,0,0,travel,card,0
497,24.0,90096.56,324.5,2247,3,0,0.2266,5.61,0.8769,0,1,13,travel,card,0
498,39.0,54604.81,121.73,392,5,0,0.2561,9.51,0.6284,0,1,14,fashion,card,0
499,70.0,46209.74,93.68,2047,1,0,0.1369,7.19,0.9176,0,0,17,grocery,wallet,0
500,42.0,47913.76,501.63,3022,3,0,0.346,7.87,0.7388,1,0,20,electronics,card,0
501,24.0,94935.27,202.02,1387,0,0,0.0214,9.81,0.84,0,1,2,electronics,card,0
502,55.0,107896.45,152.84,1018,1,1,0.2814,1.14,0.8007,0,1,6,grocery,net_banking,0
503,,38107.09,201.93,2389,3,1,0.1133,1.57,0.6336,1,0,1,food,upi,1
504,67.0,38076.98,252.33,555,5,1,0.2077,2.69,0.6845,0,0,2,gaming,upi,1
505,33.0,67760.58,170.08,2884,5,1,0.1989,15.73,0.8363,0,0,20,jewelry,card,0
506,43.0,127418.36,599.83,3932,1,0,0.1485,9.32,0.6297,0,0,1,fashion,upi,0
507,48.0,103299.02,634.16,1952,2,0,0.1742,1.4,0.7423,1,0,20,food,net_banking,0
508,32.0,27627.58,306.39,140,3,1,0.1153,4.68,0.8464,0,0,1,food,upi,0
509,33.0,47564.72,711.71,1107,3,0,0.2305,13.85,0.8864,0,0,17,,card,0
510,31.0,32966.81,181.54,155,4,0,0.0946,8.19,0.8026,0,0,20,food,upi,0
511,74.0,47474.91,358.99,1853,6,1,0.1828,0.39,0.8981,0,0,22,electronics,card,1
512,60.0,132921.49,491.48,1260,8,0,0.2275,22.72,0.8116,0,0,20,grocery,wallet,0
513,65.0,25151.13,498.7,3100,4,0,0.3159,1.71,0.9021,0,0,15,fashion,upi,0
514,64.0,22577.58,449.87,3381,4,1,0.1222,9.72,0.7904,0,0,8,food,card,0
515,72.0,,338.37,1756,3,0,0.2625,0.57,0.8574,0,0,15,fashion,upi,0
516,24.0,64415.48,1274.21,3912,1,2,0.1317,2.74,0.9309,0,0,7,gaming,net_banking,0
517,68.0,77381.55,104.93,1814,4,0,0.157,8.21,0.8768,0,0,0,fashion,upi,0
518,21.0,69960.43,154.12,500,1,0,0.0381,14.47,0.891,0,0,6,gaming,card,0
519,45.0,104999.98,145.25,3636,4,0,0.3101,7.05,0.8294,0,0,16,travel,upi,0
520,51.0,20855.88,124.57,1599,5,0,0.1138,3.78,0.869,0,0,17,jewelry,net_banking,0
521,38.0,105733.13,24.64,3545,2,0,0.1095,4.14,0.7592,0,0,19,electronics,card,0
522,26.0,46324.95,711.82,2945,2,0,0.0918,5.82,0.8933,0,0,19,grocery,card,0
523,,82241.09,64.52,3760,8,0,0.0409,18.5,0.889,0,0,15,jewelry,upi,0
524,65.0,26561.14,213.32,2592,4,0,0.1989,5.49,0.9021,0,0,6,,wallet,0
525,36.0,55150.14,43.43,2383,6,0,0.1617,0.95,0.9055,0,1,1,,card,0
526,35.0,62632.36,334.85,956,2,1,0.2562,9.37,0.8639,0,0,17,fashion,upi,0
527,70.0,103855.06,82.07,1138,4,1,0.4241,6.19,0.6362,0,0,16,electronics,upi,0
528,26.0,22998.83,57.8,1336,3,1,0.1358,3.47,0.8132,0,0,4,grocery,card,0
529,70.0,55938.18,218.61,1259,2,2,0.3413,21.2,0.9184,0,0,5,grocery,upi,0
530,,30278.98,89.32,2389,2,0,0.2038,11.77,0.8983,0,1,19,fashion,wallet,0
531,52.0,72628.4,101.37,3484,6,1,0.1168,4.47,0.6288,0,0,23,food,card,0
532,27.0,84335.45,213.74,170,4,0,0.1184,1.46,0.7324,0,0,15,grocery,wallet,0
533,26.0,111639.71,400.59,2485,3,0,0.3511,16.63,0.6492,0,0,2,grocery,card,0
534,34.0,40979.3,79.4,3040,3,0,0.2586,7.57,0.9488,0,0,8,food,card,0
535,50.0,91588.69,66.8,1789,5,0,0.0917,0.71,0.7151,1,0,15,food,card,0
536,26.0,116260.0,184.28,1123,5,1,0.2015,3.77,0.6534,0,0,13,fashion,card,0
537,43.0,22276.84,308.65,1746,5,0,0.2194,12.08,0.9056,0,0,17,electronics,card,0
538,24.0,77024.45,777.21,3318,2,0,0.0514,7.14,0.9923,0,1,12,grocery,card,0
539,48.0,93178.25,61.66,3660,3,1,0.079,10.54,0.7387,0,0,8,fashion,card,0
540,19.0,47704.88,130.97,2744,3,1,0.2809,18.25,0.9454,1,1,17,travel,upi,1
541,58.0,28258.88,583.32,1957,3,2,0.0731,2.42,0.6743,0,0,17,food,card,0
542,21.0,92384.47,1294.72,2592,3,0,0.0367,3.4,0.6727,0,0,7,gaming,card,0
543,29.0,28434.5,66.68,2717,4,0,0.092,7.89,0.614,0,1,13,electronics,net_banking,0
544,27.0,49861.04,85.98,3076,5,2,0.1109,12.73,0.8727,0,0,6,fashion,upi,0
545,65.0,53799.54,263.5,604,0,1,0.0203,2.76,0.7968,0,0,6,fashion,upi,0
546,21.0,81522.5,101.01,328,2,0,0.4926,8.05,0.8809,0,0,13,electronics,upi,0
547,42.0,38965.86,84.24,1402,3,0,0.1813,6.72,0.862,0,0,14,electronics,card,0
548,51.0,37743.46,229.85,1062,2,1,0.1234,6.9,0.8781,0,0,10,electronics,card,0
549,47.0,,847.57,2470,3,0,0.2978,7.08,0.7252,0,0,7,food,net_banking,0
550,56.0,95664.56,48.59,2101,5,1,0.3034,0.43,0.7841,0,0,8,food,,0
551,63.0,193529.64,805.36,3676,4,0,0.034,28.24,0.7233,0,1,18,jewelry,card,0
552,40.0,24003.95,101.31,3115,1,0,0.5235,5.21,0.7445,0,0,4,food,card,0
553,65.0,65416.29,254.36,616,3,1,0.1333,2.61,0.7247,0,0,2,grocery,card,0
554,36.0,30257.34,883.43,3400,3,0,0.1844,0.91,0.8689,0,0,13,grocery,card,0
555,74.0,96320.33,249.21,3089,8,2,0.1848,41.5,0.9367,0,0,8,fashion,card,1
556,46.0,32823.14,133.68,1546,6,1,0.1299,5.79,0.6417,0,0,4,grocery,card,0
557,59.0,,369.12,260,4,0,0.2126,1.68,0.7807,0,0,2,food,card,0
558,67.0,39774.83,151.38,3180,4,0,0.4859,13.37,0.8158,0,0,3,electronics,wallet,0
